ID Compra,ID Item,Modalidade,Descrição do Item,Cód. Catálogo,Unidade Medida,Sigla Unidade Medida,Unidade Fornecimento,Sigla Unid. Fornecimento,Quantidade,Preço Unitário (R$),Fornecedor,Cód. UASG,UASG,Município,UF,Órgão,Data da Compra,Objeto da Compra,Descrição Detalhada
98756505901142025,10839808,5,"LEGUMINOSA, VARIEDADE: FEIJÃO PRETO , TIPO: TIPO 1 , APRESENTAÇÃO: ORGÂNICA ",472894,,KG,EMBALAGEM,EMB,"1.500,00","3,58",DISTRIBUIDORA TIO IVO LTDA,987565,PREF.MUN. DE FRANCISCO BELTRAO - PR,FRANCISCO BELTRÃO,PR,PREFEITURA DE FRANCISCO BELTRAO - PR,2026-02-04,Objeto: Pregão Eletrônico -  REGISTRO DE PREÇOS para futura e eventual aquisição de gêneros alimentícios e utensílios para manutenção da Municipalidade,"LEGUMINOSA, VARIEDADE FEIJÃO PRETO, TIPO TIPO 1, APRESENTAÇÃO ORGÂNICA"
92937505900012025,10814954,5,"LEGUMINOSA, VARIEDADE: FEIJÃO PRETO , TIPO: TIPO 1 , APRESENTAÇÃO: ORGÂNICA ",472894,,,QUILOGRAMA,KG,"8,00","6,33",L C DE C AZEVEDO,929375,ASSOCIAÇÃO DE A.E.E.BEM VIVER DE NAZARÉ/TO,NAZARÉ,TO,ASSOCIAÇÃO DE A.E.E.BEM VIVER DE NAZARÉ/TO,2026-01-30,"Objeto: Pregão Eletrônico -  Aquisição de gêneros, alimentícios para a unidade escolar","LEGUMINOSA, VARIEDADE FEIJÃO PRETO, TIPO TIPO 1, APRESENTAÇÃO ORGÂNICA"
98217905901082025,10817544,5,"LEGUMINOSA, VARIEDADE: FEIJÃO PRETO , TIPO: TIPO 1 , APRESENTAÇÃO: ORGÂNICA ",472894,,KG,EMBALAGEM,EMB,"2.310,00","4,89",M. A. S. DA NOBREGA,982179,PREFEITURA MUNICIPAL DE SÃO BENTO - PB,SÃO BENTO,PB,PREFEITURA MUNICIPAL DE SÃO BENTO - PB,2026-01-30,"Objeto: Pregão Eletrônico -  Registro De Preços Para Aquisição Gradual E Parcelada De GênerosAlimentícios Para Atender À Demanda Das Diversas Secretarias Do Município De São Bento-PB, Conforme Termo De Referência E Especificações.","LEGUMINOSA, VARIEDADE FEIJÃO PRETO, TIPO TIPO 1, APRESENTAÇÃO ORGÂNICA"
92884805900032025,10804589,5,"LEGUMINOSA, VARIEDADE: FEIJÃO PRETO , TIPO: TIPO 1 , APRESENTAÇÃO: ORGÂNICA ",472894,,,QUILOGRAMA,KG,"105,00","5,90",L E L DE SOUZA LTDA,928848,ASSOCIAÇAO A.C.E.PRES. TANC.NEVES/BARROLANDIA,BARROLÂNDIA,TO,ASSOCIAÇAO A.C.E.PRES. TANC.NEVES/BARROLANDIA,2026-01-29,"Objeto: Pregão Eletrônico -  O presente procedimento tem por objeto a eventual Aquisição de Gêneros Alimentícios destinados a atender os alunos do Colégio Estadual Presidente Tancredo Neves, por meio do Programa Nacional de Alimentação Escolar/PNAE, conforme condições, quantidadese exigências estabelecidas neste Edital e seusanexos.","LEGUMINOSA, VARIEDADE FEIJÃO PRETO, TIPO TIPO 1, APRESENTAÇÃO ORGÂNICA"
45307905919882025,11025928,5,"LEGUMINOSA, VARIEDADE: FEIJÃO PRETO , TIPO: TIPO 1 , APRESENTAÇÃO: ORGÂNICA ",472894,,KG,EMBALAGEM,EMB,"735,00","5,49",RPG - COMERCIO DE MERCADORIAS E SERVICOS LTDA,453079,SECRETARIA DE ESTADO DE SEGURANÇA PÚBLICA-PR,CURITIBA,PR,SECRETARIA DE ESTADO DE SEGURANÇA PÚBLICA-PR,2026-01-29,Objeto: Pregão Eletrônico -  Aquisição de GÊNEROS ALIMENTÍCIOS para atender a demanda do CORPO DE BOMBEIROS MILITAR DO PARANÁ NOS MUNICÍPIOSDE IVAIPORÃ E MANOEL RIBAS,"LEGUMINOSA, VARIEDADE FEIJÃO PRETO, TIPO TIPO 1, APRESENTAÇÃO ORGÂNICA"
45307905919882025,11025863,5,"LEGUMINOSA, VARIEDADE: FEIJÃO PRETO , TIPO: TIPO 1 , APRESENTAÇÃO: ORGÂNICA ",472894,,KG,EMBALAGEM,EMB,"2.190,00","5,49",RPG - COMERCIO DE MERCADORIAS E SERVICOS LTDA,453079,SECRETARIA DE ESTADO DE SEGURANÇA PÚBLICA-PR,CURITIBA,PR,SECRETARIA DE ESTADO DE SEGURANÇA PÚBLICA-PR,2026-01-29,Objeto: Pregão Eletrônico -  Aquisição de GÊNEROS ALIMENTÍCIOS para atender a demanda do CORPO DE BOMBEIROS MILITAR DO PARANÁ NOS MUNICÍPIOSDE IVAIPORÃ E MANOEL RIBAS,"LEGUMINOSA, VARIEDADE FEIJÃO PRETO, TIPO TIPO 1, APRESENTAÇÃO ORGÂNICA"
75121205900022025,10333163,5,"LEGUMINOSA, VARIEDADE: FEIJÃO PRETO , TIPO: TIPO 1 , APRESENTAÇÃO: ORGÂNICA ",472894,,,QUILOGRAMA,KG,"4.600,00","3,99",N S FATIMA DISTRIBUIDORA DE PRODUTOS ALIMENTICIOS LTDA,751212,BASE DE HIDROGRAFIA DA MARINHA EM NITEROI,NITERÓI,RJ,COMANDO DA MARINHA,2026-01-28,"Objeto: Pregão Eletrônico -  Aquisição de gêneros alimentícios para atender as demandas apresentadas pelo Grupamento de Navios Hidroceanográficos (GNHo) e por esta Base, num período de 12(doze) meses.","LEGUMINOSA, VARIEDADE FEIJÃO PRETO, TIPO TIPO 1, APRESENTAÇÃO ORGÂNICA"
92889105900012025,10773779,5,"LEGUMINOSA, VARIEDADE: FEIJÃO PRETO , TIPO: TIPO 1 , APRESENTAÇÃO: ORGÂNICA ",472894,,,QUILOGRAMA,KG,"300,00","6,00",SUPERMERCADO MACU LTDA,928891,ASSOCIAÇAO A.C.E.DE GURUPI/GURUPI/TO,GURUPI,TO,ASSOCIAÇAO A.C.E.DE GURUPI/GURUPI/TO,2026-01-26,Objeto: Pregão Eletrônico -  Registro de preços para  aquisição de  gêneros alimentícios,"LEGUMINOSA, VARIEDADE FEIJÃO PRETO, TIPO TIPO 1, APRESENTAÇÃO ORGÂNICA"
98769305900632025,10763199,5,"LEGUMINOSA, VARIEDADE: FEIJÃO PRETO , TIPO: TIPO 1 , APRESENTAÇÃO: ORGÂNICA ",472894,,,QUILOGRAMA,KG,"1.500,00","2,99",BEMBOA COMERCIO E DISTRIBUICAO LTDA,987693,PREFEITURA MUNICIPAL DE MARIOPOLIS - PR,MARIÓPOLIS,PR,PREFEITURA DE MARIOPOLIS - PR,2026-01-23,"Objeto: Pregão Eletrônico -  O objeto da presente licitação é a implantação de REGISTRO DE PREÇOS para futura eventual aquisição de gêneros alimentícios que serão utilizados pelos diversos departamentos municipais, conforme condições,quantidades e exigências estabelecidas neste Edital e seus anexos.","LEGUMINOSA, VARIEDADE FEIJÃO PRETO, TIPO TIPO 1, APRESENTAÇÃO ORGÂNICA"
38026705900272025,10765284,5,"LEGUMINOSA, VARIEDADE: FEIJÃO PRETO , TIPO: TIPO 1 , APRESENTAÇÃO: ORGÂNICA ",472894,,KG,EMBALAGEM,EMB,"1.100,00","3,10",NUTRIALL COMERCIAL LTDA,380267,ESP-PENITENCIARIA FEMININA DE MOGI GUACU,,SP,ESP-SECRETARIA ADMINISTRACAO PENITENCIARIA,2026-01-23,"Objeto: Pregão Eletrônico -  Aquisição de gêneros alimentícios estocáveis para atender as necessidades da Penitenciária Feminina de Mogi Guaçu e Centro de Ressocialização "" Prefeito João Misságlia"" de Mogi Mirim, durante o período de janeiro a abril de 2026.","LEGUMINOSA, VARIEDADE FEIJÃO PRETO, TIPO TIPO 1, APRESENTAÇÃO ORGÂNICA"
98756305900772025,10748357,5,"LEGUMINOSA, VARIEDADE: FEIJÃO PRETO , TIPO: TIPO 1 , APRESENTAÇÃO: ORGÂNICA ",472894,,KG,EMBALAGEM,EMB,"11.000,00","3,94",TELLBUSINESS COMERCIAL LTDA,987563,PREFEITURA MUNICIPAL DE FOZ DO IGUAÇU - PR,FOZ DO IGUAÇU,PR,PREFEITURA DE FOZ DO IGUAÇU - PR,2026-01-22,"Objeto: Pregão Eletrônico -  REGISTRO DE PREÇOS para futura e eventual aquisição de   GÊNEROSALIMENTÍCIOS NÃO PERECÍVEIS E INSUMOS ESSENCIAIS ao funcionamento e   à manutenção das unidades escolares, bem como ao atendimento das demandas administrativas e   institucionais da Secretaria Municipal de Educação, conforme especificações constantes na tabela   abaixo e de acordocom as condições e exigências estabelecidas neste instrumento.","LEGUMINOSA, VARIEDADE FEIJÃO PRETO, TIPO TIPO 1, APRESENTAÇÃO ORGÂNICA"
98547705900012026,10755861,5,"LEGUMINOSA, VARIEDADE: FEIJÃO PRETO , TIPO: TIPO 1 , APRESENTAÇÃO: ORGÂNICA ",472894,,KG,EMBALAGEM,EMB,"1.000,00","3,69",ELCIO MAFIOLETTI,985477,PREFEITURA DE NOVA ESPERANÇA DO SUDOESTE - PR,NOVA ESPERANÇA DO SUDOESTE,PR,PREFEITURA DE NOVA ESPERANÇA DO SUDOESTE - PR,2026-01-22,"Objeto: Pregão Eletrônico -  Registro de Preços para parcelada aquisição de gêneros alimentícios destinados a alimentação escolar para os alunos da rede municipal de ensino e educação infantil do Município de Nova Esperança do Sudoeste, Estado do Paraná.","LEGUMINOSA, VARIEDADE FEIJÃO PRETO, TIPO TIPO 1, APRESENTAÇÃO ORGÂNICA"
98756305900772025,10748356,5,"LEGUMINOSA, VARIEDADE: FEIJÃO PRETO , TIPO: TIPO 1 , APRESENTAÇÃO: ORGÂNICA ",472894,,KG,EMBALAGEM,EMB,"33.000,00","3,35",A.T.M. ALIMENTOS LTDA,987563,PREFEITURA MUNICIPAL DE FOZ DO IGUAÇU - PR,FOZ DO IGUAÇU,PR,PREFEITURA DE FOZ DO IGUAÇU - PR,2026-01-22,"Objeto: Pregão Eletrônico -  REGISTRO DE PREÇOS para futura e eventual aquisição de   GÊNEROSALIMENTÍCIOS NÃO PERECÍVEIS E INSUMOS ESSENCIAIS ao funcionamento e   à manutenção das unidades escolares, bem como ao atendimento das demandas administrativas e   institucionais da Secretaria Municipal de Educação, conforme especificações constantes na tabela   abaixo e de acordocom as condições e exigências estabelecidas neste instrumento.","LEGUMINOSA, VARIEDADE FEIJÃO PRETO, TIPO TIPO 1, APRESENTAÇÃO ORGÂNICA"
92882605900032025,10445774,5,"LEGUMINOSA, VARIEDADE: FEIJÃO PRETO , TIPO: TIPO 1 , APRESENTAÇÃO: ORGÂNICA ",472894,,,QUILOGRAMA,KG,"200,00","5,90",ELIZABETE DE O BRITO PIRES  LTDA,928826,ETO-ASSOCIAÇAO A.C.PAR.BERNARDO SAYAO/GURUPI,GURUPI,TO,ETO-ASSOCIAÇÃO A.C.PAR.BERNARDO SAYAO/GURUPI,2026-01-22,"Objeto: Pregão Eletrônico -  AQUISIÇÃO DE GÊNEROS ALIMENTÍCIOS destinados a atender os alunosda Escola Estadual Fé e Alegria Paroquial Bernardo Sayão, por meio do Programa Nacional de Alimentação Escolar/PNAE, conforme condições, quantidades e exigências estabelecidas neste Edital e seus anexos.","LEGUMINOSA, VARIEDADE FEIJÃO PRETO, TIPO TIPO 1, APRESENTAÇÃO ORGÂNICA"
92917605900022025,10742110,5,"LEGUMINOSA, VARIEDADE: FEIJÃO PRETO , TIPO: TIPO 1 , APRESENTAÇÃO: ORGÂNICA ",472894,,,QUILOGRAMA,KG,"57,00","4,89",ELIZABETE DE O BRITO PIRES  LTDA,929176,ASSOCIAÇAO A.E.E.ANA MARIA DE JESUS/ALVORADA,ALVORADA,TO,ASSOCIAÇAO A.E.E.ANA MARIA DE JESUS/ALVORADA,2026-01-21,"Objeto: Pregão Eletrônico -  O objeto da presente licitação é aquisição de gêneros alimentícios conforme condições, quantidades e exigênciasestabelecidas neste Edital e seus anexos.","LEGUMINOSA, VARIEDADE FEIJÃO PRETO, TIPO TIPO 1, APRESENTAÇÃO ORGÂNICA"
98741705900622025,10743867,5,"LEGUMINOSA, VARIEDADE: FEIJÃO PRETO , TIPO: TIPO 1 , APRESENTAÇÃO: ORGÂNICA ",472894,,KG,EMBALAGEM,EMB,"5.000,00","2,51",VANEI MARIA DA SILVA  LTDA,987417,PREFEITURA MUNICIPAL DE AMPERE - PR,AMPÉRE,PR,PREFEITURA DE AMPERE - PR,2026-01-21,"Objeto: Pregão Eletrônico -  Aquisição de gêneros alimentícios para composição da merenda escolar a ser fornecida aos alunos matriculados nas instituições municipais , com as diretrizes do Programa Nacional de Alimentação Escolar (PNAE).","LEGUMINOSA, VARIEDADE FEIJÃO PRETO, TIPO TIPO 1, APRESENTAÇÃO ORGÂNICA"
92874205900022024,7372930,5,"LEGUMINOSA, VARIEDADE: FEIJÃO PRETO , TIPO: TIPO 1 , APRESENTAÇÃO: ORGÂNICA ",472894,,,QUILOGRAMA,KG,"75,00","7,00",DISTRIBUIDORA MATHEUS LTDA,928742,ASSOCIAÇAO A.COL.EST.JOS.S PORTO/DARCINOPOLIS,DARCINÓPOLIS,TO,ASSOCIAÇAO A.COL.EST.JOS.S PORTO/DARCINOPOLIS,2026-01-20,Objeto: Pregão Eletrônico -  Aquisição de gêneros a alimentícios.,"LEGUMINOSA, VARIEDADE FEIJÃO PRETO, TIPO TIPO 1, APRESENTAÇÃO ORGÂNICA"
98580505900172025,10717782,5,"LEGUMINOSA, VARIEDADE: FEIJÃO PRETO , TIPO: TIPO 1 , APRESENTAÇÃO: ORGÂNICA ",472894,,,QUILOGRAMA,KG,"400,00","4,25",JOAO LUIS BAYLAO,985805,PREFEITURA MUNICIPAL DE BARRA DO PIRAI - RJ,BARRA DO PIRAÍ,RJ,PREFEITURA MUNICIPAL DE BARRA DO PIRAI - RJ,2026-01-19,"Objeto: Pregão Eletrônico -  Provável fornecimento de gêneros alimentícios, a fim de atender a demanda alimentar do Abrigo Municipal do Município de Barra do Piraí - RJ.","LEGUMINOSA, VARIEDADE FEIJÃO PRETO, TIPO TIPO 1, APRESENTAÇÃO ORGÂNICA"
98350105900782025,10716015,5,"LEGUMINOSA, VARIEDADE: FEIJÃO PRETO , TIPO: TIPO 1 , APRESENTAÇÃO: ORGÂNICA ",472894,,,QUILOGRAMA,KG,"960,00","10,50",MAKSON SOUZA CORDEIRO,983501,MBA-PREFEITURA MUNICIPAL DE DOM BASILIO,DOM BASÍLIO,BA,PREFEITURA DE DOM BASILIO - BA,2026-01-17,Objeto: Pregão Eletrônico -  Aquisição de gêneros alimentícios,"LEGUMINOSA, VARIEDADE FEIJÃO PRETO, TIPO TIPO 1, APRESENTAÇÃO ORGÂNICA"
15813405900642025,10714333,5,"LEGUMINOSA, VARIEDADE: FEIJÃO PRETO , TIPO: TIPO 1 , APRESENTAÇÃO: ORGÂNICA ",472894,,,QUILOGRAMA,KG,"600,00","6,60",COMERCIAL MELHOR PRECO LTDA,158134,"INST.FED.DE EDUC.,CIENC.E TEC.DE SERGIPE",ARACAJU,SE,"INST.FED.DE EDUC.,CIENC.E TEC. DE SERGIPE",2026-01-16,Objeto: Pregão Eletrônico -  Aquisição de Gêneros Alimentícios,"LEGUMINOSA, VARIEDADE FEIJÃO PRETO, TIPO TIPO 1, APRESENTAÇÃO ORGÂNICA"
92876205900032025,10701791,5,"LEGUMINOSA, VARIEDADE: FEIJÃO PRETO , TIPO: TIPO 1 , APRESENTAÇÃO: ORGÂNICA ",472894,,,QUILOGRAMA,KG,"80,00","6,70",V M DISTRIBUIDORA LTDA,928762,ASSOCIAÇÃO A.E.E.P.CÂMARA DE BARROLÂNDIA/TO,BARROLÂNDIA,TO,ASSOCIAÇÃO A.E.E.P.CÂMARA DE BARROLÂNDIA/TO,2026-01-15,"Objeto: Pregão Eletrônico -  Aquisição de Gêneros Alimentícios destinados a atender os alunosda Escola de Tempo Integral Paulina Câmara, por meio do Programa Nacional de Alimentação Escolar/PNAE.","LEGUMINOSA, VARIEDADE FEIJÃO PRETO, TIPO TIPO 1, APRESENTAÇÃO ORGÂNICA"
92923205900032025,10691344,5,"LEGUMINOSA, VARIEDADE: FEIJÃO PRETO , TIPO: TIPO 1 , APRESENTAÇÃO: ORGÂNICA ",472894,,,QUILOGRAMA,KG,"74,00","7,00",ELIZABETE DE O BRITO PIRES  LTDA,929232,ETO-ASSOCIAÇAO A.E.E.OLAVO BILAC/CRIXAS DO TO,CRIXÁS DO TOCANTINS,TO,ETO-ASSOCIAÇÃO A.E.E.OLAVO BILAC/CRIXAS DO TO,2026-01-14,Objeto: Pregão Eletrônico -  Alimentação escolar,"LEGUMINOSA, VARIEDADE FEIJÃO PRETO, TIPO TIPO 1, APRESENTAÇÃO ORGÂNICA"
45307905910952025,10685946,5,"LEGUMINOSA, VARIEDADE: FEIJÃO PRETO , TIPO: TIPO 1 , APRESENTAÇÃO: ORGÂNICA ",472894,,G,EMBALAGEM,EMB,"145,00","6,00",G N ARANTES COMERCIO E SERVICOS LTDA,453079,SECRETARIA DE ESTADO DE SEGURANÇA PÚBLICA-PR,CURITIBA,PR,SECRETARIA DE ESTADO DE SEGURANÇA PÚBLICA-PR,2026-01-14,"Objeto: Pregão Eletrônico -  Aquisição de Gêneros alimentícios com entrega parcelada para o Corpo de Bombeiros dos Municípios de Santo Antonio da Platina, Jacarezinho e Ibaiti/PR.","LEGUMINOSA, VARIEDADE FEIJÃO PRETO, TIPO TIPO 1, APRESENTAÇÃO ORGÂNICA"
93201706000042025,10694885,6,"LEGUMINOSA, VARIEDADE: FEIJÃO PRETO , TIPO: TIPO 1 , APRESENTAÇÃO: ORGÂNICA ",472894,,KG,EMBALAGEM,EMB,"672,00","9,99",ROBERTA KELLES PASSOS DE MELO,932017,EPB-ESCOLA E.E.F. M. JOCELYN V. BORGES,SÃO JOSÉ DOS RAMOS,PB,EPB-ESCOLA E.E.F. M. JOCELYN V. BORGES,2026-01-13,"Aquisição de Gêneros Alimentícios para Alimentação Escolar para ECI JOCELYN VELLOSO BORGES alunos matriculados na Escola ECI JOCELYN VELLOSO BORGES , com alimentação de qualidade e com as condições técnicas apontadas pela Resolução n.º 06/2020 – FNDE – considerando o ano letivo de 2025.","Leguminosa variedade: feijão preto, tipo: tipo 1, apresentação: orgânica"
98747105901012025,10924979,5,"LEGUMINOSA, VARIEDADE: FEIJÃO PRETO , TIPO: TIPO 1 , APRESENTAÇÃO: ORGÂNICA ",472894,,KG,EMBALAGEM,EMB,"2.555,00","3,20",MAESTRO ATACADISTA LTDA,987471,PREFEITURA MUNICIPAL DE CAMBE - PR,CAMBÉ,PR,PREFEITURA DE CAMBE - PR,2026-01-14,Objeto: Pregão Eletrônico -  Contratação de pessoa jurídica para fornecimento de gêneros alimentícios para execução do Programa Nacional de Alimentação Escolar - PNAE e para atender a estrutura geral do Município.,"LEGUMINOSA, VARIEDADE FEIJÃO PRETO, TIPO TIPO 1, APRESENTAÇÃO ORGÂNICA"
98343105900302025,10683612,5,"LEGUMINOSA, VARIEDADE: FEIJÃO PRETO , TIPO: TIPO 1 , APRESENTAÇÃO: ORGÂNICA ",472894,,KG,EMBALAGEM,EMB,"360,00","4,99",SANTOS REIS DISTRIBUIDORA LTDA,983431,PREFEITURA MUNICIPAL DE CANDIBA - BA,CANDIBA,BA,PREFEITURA MUNICIPAL DE CANDIBA - BA,2026-01-13,"Objeto: Pregão Eletrônico -  Contratação de empresa(s) para o fornecimento de gêneros alimentícios, destinados à composição do cardápio da merenda escolar dos alunos da rede municipal de ensino do Município de Candiba   BA.","LEGUMINOSA, VARIEDADE FEIJÃO PRETO, TIPO TIPO 1, APRESENTAÇÃO ORGÂNICA"
92530205900592025,10675590,5,"LEGUMINOSA, VARIEDADE: FEIJÃO PRETO , TIPO: TIPO 1 , APRESENTAÇÃO: ORGÂNICA ",472894,,KG,EMBALAGEM,EMB,"62.087,00","5,28",RAIMUNDO ADELMAR FONSECA PIRES,925302,EPB-SECRETARIA ESTADO D ADMINISTRAÇÃO PARAIBA,JOÃO PESSOA,PB,EPB-SECRETARIA ESTADO D ADMINISTRAÇÃO PARAIBA,2026-01-13,Objeto: Pregão Eletrônico -  Registro de preços para aquisição de gêneros alimentícios secos - parte i,"LEGUMINOSA, VARIEDADE FEIJÃO PRETO, TIPO TIPO 1, APRESENTAÇÃO ORGÂNICA"
92530205900592025,10675591,5,"LEGUMINOSA, VARIEDADE: FEIJÃO PRETO , TIPO: TIPO 1 , APRESENTAÇÃO: ORGÂNICA ",472894,,KG,EMBALAGEM,EMB,"9.913,00","5,70",MAXXI COMERCIAL DE ALIMENTOS LTDA,925302,EPB-SECRETARIA ESTADO D ADMINISTRAÇÃO PARAIBA,JOÃO PESSOA,PB,EPB-SECRETARIA ESTADO D ADMINISTRAÇÃO PARAIBA,2026-01-13,Objeto: Pregão Eletrônico -  Registro de preços para aquisição de gêneros alimentícios secos - parte i,"LEGUMINOSA, VARIEDADE FEIJÃO PRETO, TIPO TIPO 1, APRESENTAÇÃO ORGÂNICA"
98444105900222025,10671951,5,"LEGUMINOSA, VARIEDADE: FEIJÃO PRETO , TIPO: TIPO 1 , APRESENTAÇÃO: ORGÂNICA ",472894,,KG,EMBALAGEM,EMB,"700,00","5,60",CAMPOS SOLUCOES ATACADISTAS LTDA,984441,PREFEITURA MUNICIPAL DIVINO DAS LARANJEIRAS,DIVINO DAS LARANJEIRAS,MG,PREFEITURA MUNICIPAL DIVINO DAS LARANJEIRAS,2026-01-12,"Objeto: Pregão Eletrônico -  Pretensa aquisição de gêneros alimentícios, enlatados, hortifrutigranjeiros, carnes em geral e frios, para a manutenção das atividades das Secretarias Municipais de Divino das Laranjeiras","LEGUMINOSA, VARIEDADE FEIJÃO PRETO, TIPO TIPO 1, APRESENTAÇÃO ORGÂNICA"
92906005900062025,10660948,5,"LEGUMINOSA, VARIEDADE: FEIJÃO PRETO , TIPO: TIPO 1 , APRESENTAÇÃO: ORGÂNICA ",472894,,KG,EMBALAGEM,EMB,"78,00","8,75",SOUZA & SOUZA LTDA,929060,ASSOCIAÇAO A.E.E.JOSE A.DE ASSIS/CASEARA/TO,CASEARA,TO,ASSOCIAÇAO A.E.E.JOSE A.DE ASSIS/CASEARA/TO,2026-01-09,"Objeto: Pregão Eletrônico -  Aquisição de gêneros alimentícios para uso desta unidade EscolarEscola Estadual José Alves de Assis, com vistas a assegurar a oferta regular de alimentação aos estudantes, conforme as diretrizes de programas governamentais voltados à segurança alimentar e ao desenvolvimento educacional.","LEGUMINOSA, VARIEDADE FEIJÃO PRETO, TIPO TIPO 1, APRESENTAÇÃO ORGÂNICA"
15316505900122025,10639326,5,"LEGUMINOSA, VARIEDADE: FEIJÃO PRETO , TIPO: TIPO 1 , APRESENTAÇÃO: ORGÂNICA ",472894,,,QUILOGRAMA,KG,"8,00","10,33",D R F DA SILVA COMERCIO DE MATERIAIS DE CONSTRUCAO E SERVICOS,153165,UNIVERSIDADE FEDERAL RURAL DE PERNAMBUCO,RECIFE,PE,UNIVERSIDADE FEDERAL RURAL DE PERNAMBUCO,2026-01-07,"Objeto: Pregão Eletrônico -  Aquisição de insumos perecíveis, semi-perecíveis e não perecíveis para a realização das aulas práticas do curso de Bacharelado em Gastronomia e do curso de Ciências do Consumo, ao longo dos semestres letivos da  Universidade Federal Rural de Pernambuco (UFRPE)","LEGUMINOSA, VARIEDADE FEIJÃO PRETO, TIPO TIPO 1, APRESENTAÇÃO ORGÂNICA"
98476705901192025,11125387,5,"LEGUMINOSA, VARIEDADE: FEIJÃO PRETO , TIPO: TIPO 1 , APRESENTAÇÃO: ORGÂNICA ",472894,,KG,EMBALAGEM,EMB,"420,00","3,60",BSR TRANSPORTE E LOGISTICA LTDA,984767,PREFEITURA MUNICIPAL DE LEOPOLDINA - MG,LEOPOLDINA,MG,PREFEITURA MUNICIPAL DE LEOPOLDINA - MG,2026-01-06,"Objeto: Pregão Eletrônico -  O objeto do presente instrumento é a aquisição de gêneros alimentícios com vista ao atendimento das necessidades das diversas secretarias e da Guarda Civil Municipal, do município de Leopoldina, para o exercício de 2026, conforme condições, especificações, quantidades, exigências e estimativas contidas no Termo de Referência","LEGUMINOSA, VARIEDADE FEIJÃO PRETO, TIPO TIPO 1, APRESENTAÇÃO ORGÂNICA"
98205105960012025,7643472,5,"LEGUMINOSA, VARIEDADE: FEIJÃO PRETO , TIPO: TIPO 1 , APRESENTAÇÃO: ORGÂNICA ",472894,,KG,EMBALAGEM,EMB,"3.378,00","5,89",JAC COMERCIO DE PRODUTOS LTDA,982051,PREFEITURA MUNICIPAL DE JOAO PESSOA - PB,JOÃO PESSOA,PB,PREFEITURA MUNICIPAL DE JOAO PESSOA - PB,2026-01-05,"Objeto: Pregão Eletrônico -  Registro de preços para eventual aquisição de gêneros de alimentação, para atender as necessidades dos órgãos/entidades demandantes.","LEGUMINOSA, VARIEDADE FEIJÃO PRETO, TIPO TIPO 1, APRESENTAÇÃO ORGÂNICA"
98205105960012025,7643471,5,"LEGUMINOSA, VARIEDADE: FEIJÃO PRETO , TIPO: TIPO 1 , APRESENTAÇÃO: ORGÂNICA ",472894,,KG,EMBALAGEM,EMB,"64.182,00","4,85",RAIMUNDO ADELMAR FONSECA PIRES,982051,PREFEITURA MUNICIPAL DE JOAO PESSOA - PB,JOÃO PESSOA,PB,PREFEITURA MUNICIPAL DE JOAO PESSOA - PB,2026-01-05,"Objeto: Pregão Eletrônico -  Registro de preços para eventual aquisição de gêneros de alimentação, para atender as necessidades dos órgãos/entidades demandantes.","LEGUMINOSA, VARIEDADE FEIJÃO PRETO, TIPO TIPO 1, APRESENTAÇÃO ORGÂNICA"
93167906000022025,10614121,6,"LEGUMINOSA, VARIEDADE: FEIJÃO PRETO , TIPO: TIPO 1 , APRESENTAÇÃO: ORGÂNICA ",472894,,KG,EMBALAGEM,EMB,"220,00","12,90",ACC COMERCIAL E SOLUCOES LTDA,931679,EPB-CONSELHO E E E 1 GRAU CICERO DOS ANJOS,,PB,EPB-CONSELHO E E E 1 GRAU CICERO DOS ANJOS,2025-12-29,"Aquisição de gêneros alimentícios para alimentação escolar para a ECIT EEM Cícero dos Anjos, do ano letivo de 2025.","Leguminosa variedade: feijão preto, tipo: tipo 1, apresentação: orgânica"
93355606000012025,10603848,6,"LEGUMINOSA, VARIEDADE: FEIJÃO PRETO , TIPO: TIPO 1 , APRESENTAÇÃO: ORGÂNICA ",472894,,KG,EMBALAGEM,EMB,"420,00","11,80",WDS LIMA COMERCIO LTDA,933556,EPB-CONSELHO E.C.I.E.E.F.M. F. A. CUNHA,JOÃO PESSOA,PB,EPB-CONSELHO E.C.I.E.E.F.M. F. A. CUNHA,2025-12-28,"Aquisição de Gêneros Alimentícios para Alimentação Escolar para 218 alunos matriculados
na Escola Francisca Ascensão Cunha, com alimentação de qualidade e com as condições técnicas apontadas pela
Resolução n.º 06/2020 – FNDE – considerando o ano letivo de 2025","Leguminosa apresentação: orgânica, tipo: tipo 1, variedade: feijão preto"
93166906000022025,10604701,6,"LEGUMINOSA, VARIEDADE: FEIJÃO PRETO , TIPO: TIPO 1 , APRESENTAÇÃO: ORGÂNICA ",472894,,KG,EMBALAGEM,EMB,"160,00","11,50",KL COMERCIO DE ALIMENTOS LTDA,931669,EPB-CONSELHO E E 1 E 2 G IVAN BICHARA SOBREIR,LAGOA DE DENTRO,PB,EPB-CONSELHO E E 1 E 2 G IVAN BICHARA SOBREIR,2025-12-28,"Aquisição de Gêneros Alimentícios para Alimentação Escolar para 147 alunos matriculados na Escola Cidadã Integral e Técnica Ivan Bichara Sobreira, com alimentação de qualidade e com as condições técnicas apontadas pela Resolução n.º 06/2020 – FNDE – considerando o ano letivo de 2025.","Leguminosa apresentação: orgânica, tipo: tipo 1, variedade: feijão preto"
