ID Compra,ID Item,Modalidade,Descrição do Item,Cód. Catálogo,Unidade Medida,Sigla Unidade Medida,Unidade Fornecimento,Sigla Unid. Fornecimento,Quantidade,Preço Unitário (R$),Fornecedor,Cód. UASG,UASG,Município,UF,Órgão,Data da Compra,Objeto da Compra,Descrição Detalhada
19404705900022024,5546404,5,"LEGUMINOSA, VARIEDADE: FEIJÃO PRETO , TIPO: TIPO 1 , APRESENTAÇÃO: ORGÂNICA ",472894,,KG,EMBALAGEM,EMB,"60,00","13,15",AAAB COMERCIO DE ALIMENTOS LTDA,194047,COORDENAÇÃO REGIONAL LITORAL SUL - SC,SÃO JOSÉ,SC,FUNDACAO NACIONAL DO INDIO,2024-08-05,"Objeto: Pregão Eletrônico -  Contratação de serviços, nos Municípios de Cruz Alta/RS, Porto Alegre/RS, São José/SC, Joinville/SC, José Boiteux/SC, Paranaguá/SC, de empresa fornecedora dosserviços de hotelaria, restaurante e/ou similar, para fornecimento de hospedagem com alimentação ( café da manhã) e refeições ""tipo marmita""capacitada para a recepção dos eventos indígenas e de servidores que serão realizados pela FUNAI, através da Coordenação Regional do LitoralSul.","LEGUMINOSA, VARIEDADE FEIJÃO PRETO, TIPO TIPO 1, APRESENTAÇÃO ORGÂNICA"
19404705900022024,5546444,5,"LEGUMINOSA, VARIEDADE: FEIJÃO PRETO , TIPO: TIPO 1 , APRESENTAÇÃO: ORGÂNICA ",472894,,KG,EMBALAGEM,EMB,"140,00","13,15",AAAB COMERCIO DE ALIMENTOS LTDA,194047,COORDENAÇÃO REGIONAL LITORAL SUL - SC,SÃO JOSÉ,SC,FUNDACAO NACIONAL DO INDIO,2024-08-05,"Objeto: Pregão Eletrônico -  Contratação de serviços, nos Municípios de Cruz Alta/RS, Porto Alegre/RS, São José/SC, Joinville/SC, José Boiteux/SC, Paranaguá/SC, de empresa fornecedora dosserviços de hotelaria, restaurante e/ou similar, para fornecimento de hospedagem com alimentação ( café da manhã) e refeições ""tipo marmita""capacitada para a recepção dos eventos indígenas e de servidores que serão realizados pela FUNAI, através da Coordenação Regional do LitoralSul.","LEGUMINOSA, VARIEDADE FEIJÃO PRETO, TIPO TIPO 1, APRESENTAÇÃO ORGÂNICA"
19404705900022024,5546324,5,"LEGUMINOSA, VARIEDADE: FEIJÃO PRETO , TIPO: TIPO 1 , APRESENTAÇÃO: ORGÂNICA ",472894,,KG,EMBALAGEM,EMB,"40,00","13,15",AAAB COMERCIO DE ALIMENTOS LTDA,194047,COORDENAÇÃO REGIONAL LITORAL SUL - SC,SÃO JOSÉ,SC,FUNDACAO NACIONAL DO INDIO,2024-08-05,"Objeto: Pregão Eletrônico -  Contratação de serviços, nos Municípios de Cruz Alta/RS, Porto Alegre/RS, São José/SC, Joinville/SC, José Boiteux/SC, Paranaguá/SC, de empresa fornecedora dosserviços de hotelaria, restaurante e/ou similar, para fornecimento de hospedagem com alimentação ( café da manhã) e refeições ""tipo marmita""capacitada para a recepção dos eventos indígenas e de servidores que serão realizados pela FUNAI, através da Coordenação Regional do LitoralSul.","LEGUMINOSA, VARIEDADE FEIJÃO PRETO, TIPO TIPO 1, APRESENTAÇÃO ORGÂNICA"
19404705900022024,5546284,5,"LEGUMINOSA, VARIEDADE: FEIJÃO PRETO , TIPO: TIPO 1 , APRESENTAÇÃO: ORGÂNICA ",472894,,KG,EMBALAGEM,EMB,"20,00","13,15",AAAB COMERCIO DE ALIMENTOS LTDA,194047,COORDENAÇÃO REGIONAL LITORAL SUL - SC,SÃO JOSÉ,SC,FUNDACAO NACIONAL DO INDIO,2024-08-05,"Objeto: Pregão Eletrônico -  Contratação de serviços, nos Municípios de Cruz Alta/RS, Porto Alegre/RS, São José/SC, Joinville/SC, José Boiteux/SC, Paranaguá/SC, de empresa fornecedora dosserviços de hotelaria, restaurante e/ou similar, para fornecimento de hospedagem com alimentação ( café da manhã) e refeições ""tipo marmita""capacitada para a recepção dos eventos indígenas e de servidores que serão realizados pela FUNAI, através da Coordenação Regional do LitoralSul.","LEGUMINOSA, VARIEDADE FEIJÃO PRETO, TIPO TIPO 1, APRESENTAÇÃO ORGÂNICA"
19404705900022024,5546364,5,"LEGUMINOSA, VARIEDADE: FEIJÃO PRETO , TIPO: TIPO 1 , APRESENTAÇÃO: ORGÂNICA ",472894,,KG,EMBALAGEM,EMB,"60,00","13,15",AAAB COMERCIO DE ALIMENTOS LTDA,194047,COORDENAÇÃO REGIONAL LITORAL SUL - SC,SÃO JOSÉ,SC,FUNDACAO NACIONAL DO INDIO,2024-08-05,"Objeto: Pregão Eletrônico -  Contratação de serviços, nos Municípios de Cruz Alta/RS, Porto Alegre/RS, São José/SC, Joinville/SC, José Boiteux/SC, Paranaguá/SC, de empresa fornecedora dosserviços de hotelaria, restaurante e/ou similar, para fornecimento de hospedagem com alimentação ( café da manhã) e refeições ""tipo marmita""capacitada para a recepção dos eventos indígenas e de servidores que serão realizados pela FUNAI, através da Coordenação Regional do LitoralSul.","LEGUMINOSA, VARIEDADE FEIJÃO PRETO, TIPO TIPO 1, APRESENTAÇÃO ORGÂNICA"
98563305900012024,5541068,5,"LEGUMINOSA, VARIEDADE: FEIJÃO PRETO , TIPO: TIPO 1 , APRESENTAÇÃO: ORGÂNICA ",472894,,KG,EMBALAGEM,EMB,"4.490,00","5,19",C.C. GONCALVES LEITE,985633,PREFEITURA MUNICIPAL CONCEICAO DO CASTELO -ES,CONCEIÇÃO DO CASTELO,ES,PREFEITURA MUNICIPAL CONCEICAO DO CASTELO -ES,2024-08-05,"Objeto: Pregão Eletrônico -  Aquisição de Gêneros Alimentícios, destinados a atender as necessidades das diversas secretárias do município de Conceição do Castelo, ES. OBS.: HAVENDO QUALQUER DISCORDÂNCIA ENTRE A DESCRIÇÃO E A UNIDADE DE MEDIDA DO CATMAT E A DO EDITAL, PREVALECERÁ A DESCRIÇÃO E A UNIDADE DE MEDIDA CONSTANTE NO EDITAL (ANEXO I).","LEGUMINOSA, VARIEDADE FEIJÃO PRETO, TIPO TIPO 1, APRESENTAÇÃO ORGÂNICA"
19404705900022024,5546484,5,"LEGUMINOSA, VARIEDADE: FEIJÃO PRETO , TIPO: TIPO 1 , APRESENTAÇÃO: ORGÂNICA ",472894,,KG,EMBALAGEM,EMB,"200,00","13,15",AAAB COMERCIO DE ALIMENTOS LTDA,194047,COORDENAÇÃO REGIONAL LITORAL SUL - SC,SÃO JOSÉ,SC,FUNDACAO NACIONAL DO INDIO,2024-08-05,"Objeto: Pregão Eletrônico -  Contratação de serviços, nos Municípios de Cruz Alta/RS, Porto Alegre/RS, São José/SC, Joinville/SC, José Boiteux/SC, Paranaguá/SC, de empresa fornecedora dosserviços de hotelaria, restaurante e/ou similar, para fornecimento de hospedagem com alimentação ( café da manhã) e refeições ""tipo marmita""capacitada para a recepção dos eventos indígenas e de servidores que serão realizados pela FUNAI, através da Coordenação Regional do LitoralSul.","LEGUMINOSA, VARIEDADE FEIJÃO PRETO, TIPO TIPO 1, APRESENTAÇÃO ORGÂNICA"
92660605900072024,5535222,5,"LEGUMINOSA, VARIEDADE: FEIJÃO PRETO , TIPO: TIPO 1 , APRESENTAÇÃO: ORGÂNICA ",472894,,,QUILOGRAMA,KG,"1.000,00","9,60",ANTONIO CARLOS FERREIRA DA SILVA LTDA,926606,PREFEITURA MUNICIPAL DE CORIBE - BA,CORIBE,BA,PREFEITURA MUNICIPAL DE CORIBE - BA,2024-08-02,Objeto: Pregão Eletrônico -  Pregão Eletrônicopara registro de preços para futuras e eventuais aquisições de gêneros alimentícios perecíveis e não perecíveis destinado a merenda escolar e secretarias de Coribe,"LEGUMINOSA, VARIEDADE FEIJÃO PRETO, TIPO TIPO 1, APRESENTAÇÃO ORGÂNICA"
98590305900212024,5535411,5,"LEGUMINOSA, VARIEDADE: FEIJÃO PRETO , TIPO: TIPO 1 , APRESENTAÇÃO: ORGÂNICA ",472894,,KG,EMBALAGEM,EMB,"360,00","6,80",MHT DISTRIBUIDORA E SERVICOS LTDA,985903,MRJ-PREFEITURA MUNICIPAL SÃO PEDRO DA ALDEIA,SÃO PEDRO DA ALDEIA,RJ,MRJ-PREFEITURA MUNICIPAL SÃO PEDRO DA ALDEIA,2024-08-02,"Objeto: Pregão Eletrônico -  Registro de preços para seleção de proposta mais vantajosa para futura aquisição de gêneros alimentícios, para atendimento às necessidades da  Secretaria Municipal de Saúde, de acordo com as condições e demais especificações contidas no Edital e seus anexos.","LEGUMINOSA, VARIEDADE FEIJÃO PRETO, TIPO TIPO 1, APRESENTAÇÃO ORGÂNICA"
92891805900012024,5528258,5,"LEGUMINOSA, VARIEDADE: FEIJÃO PRETO , TIPO: TIPO 1 , APRESENTAÇÃO: ORGÂNICA ",472894,,,QUILOGRAMA,KG,"59,00","7,60",M A DE P SILVA  LTDA,928918,ASSOCIAÇÃO A.E.E.E.D.C.CHIZZINI DE NAZARÉ/TO,NAZARÉ,TO,ASSOCIAÇÃO A.E.E.E.D.C.CHIZZINI DE NAZARÉ/TO,2024-08-01,Objeto: Pregão Eletrônico -  Aquisição de gêneros alimentícios.,"LEGUMINOSA, VARIEDADE FEIJÃO PRETO, TIPO TIPO 1, APRESENTAÇÃO ORGÂNICA"
38024205900092024,5517633,5,"LEGUMINOSA, VARIEDADE: FEIJÃO PRETO , TIPO: TIPO 1 , APRESENTAÇÃO: ORGÂNICA ",472894,,KG,EMBALAGEM,EMB,"1.000,00","5,90",ALTERNATIVE LTDA,380242,ESP-PENITENCIARIA III DE HORTOLANDIA,HORTOLÂNDIA,SP,ESP-SECRETARIA ADMINISTRACAO PENITENCIARIA,2024-07-31,Objeto: Pregão Eletrônico -  Aquisição de Gêneros alimentícios Estocáveis,"LEGUMINOSA, VARIEDADE FEIJÃO PRETO, TIPO TIPO 1, APRESENTAÇÃO ORGÂNICA"
78560006900172024,5509435,6,"LEGUMINOSA, VARIEDADE: FEIJÃO PRETO , TIPO: TIPO 1 , APRESENTAÇÃO: ORGÂNICA ",472894,,,QUILOGRAMA,KG,"2.000,00","6,60",HERCILIO CORREA RODRIGUES,785600,ESCOLA DE APRENDIZES-MARINHEIROS DE SC,FLORIANÓPOLIS,SC,COMANDO DA MARINHA,2024-07-31,"Objeto: Contratação direta, por meio de dispensa de licitação,  aquisição de gêneros alimentícios para confecção de cardápios da Escola de Aprendizes-Marinheiros de Santa Catarina (EAMSC)","LEGUMINOSA, VARIEDADE FEIJÃO PRETO, TIPO TIPO 1, APRESENTAÇÃO ORGÂNICA"
45307905903062024,5507484,5,"LEGUMINOSA, VARIEDADE: FEIJÃO PRETO , TIPO: TIPO 1 , APRESENTAÇÃO: ORGÂNICA ",472894,,KG,EMBALAGEM,EMB,"81,00","6,50",OSMAIR RODRIGUES  LTDA,453079,SECRETARIA DE ESTADO DE SEGURANÇA PÚBLICA-PR,CURITIBA,PR,SECRETARIA DE ESTADO DE SEGURANÇA PÚBLICA-PR,2024-07-30,Objeto: Pregão Eletrônico -  Aquisição de Gêneros alimentícios com entrega parcelada para o Corpo de Bombeiros do Município de IRATI/PR,"LEGUMINOSA, VARIEDADE FEIJÃO PRETO, TIPO TIPO 1, APRESENTAÇÃO ORGÂNICA"
45307905903062024,5507414,5,"LEGUMINOSA, VARIEDADE: FEIJÃO PRETO , TIPO: TIPO 1 , APRESENTAÇÃO: ORGÂNICA ",472894,,KG,EMBALAGEM,EMB,"244,00","6,50",OSMAIR RODRIGUES  LTDA,453079,SECRETARIA DE ESTADO DE SEGURANÇA PÚBLICA-PR,CURITIBA,PR,SECRETARIA DE ESTADO DE SEGURANÇA PÚBLICA-PR,2024-07-30,Objeto: Pregão Eletrônico -  Aquisição de Gêneros alimentícios com entrega parcelada para o Corpo de Bombeiros do Município de IRATI/PR,"LEGUMINOSA, VARIEDADE FEIJÃO PRETO, TIPO TIPO 1, APRESENTAÇÃO ORGÂNICA"
78882005900182024,5506171,5,"LEGUMINOSA, VARIEDADE: FEIJÃO PRETO , TIPO: TIPO 1 , APRESENTAÇÃO: ORGÂNICA ",472894,,KG,EMBALAGEM,EMB,"1.540,00","4,99",FB COMERCIO DE TINTAS E SERVICOS DE OBRAS LTDA,788820,CENTRO DE INTENDENCIA DA MARINHA EM MANAUS,MANAUS,AM,COMANDO DA MARINHA,2024-07-30,Objeto: Pregão Eletrônico -  Aquisição de Cestas Básicas,"LEGUMINOSA, VARIEDADE FEIJÃO PRETO, TIPO TIPO 1, APRESENTAÇÃO ORGÂNICA"
98838305900352024,5503210,5,"LEGUMINOSA, VARIEDADE: FEIJÃO PRETO , TIPO: TIPO 1 , APRESENTAÇÃO: ORGÂNICA ",472894,,,QUILOGRAMA,KG,"6.000,00","4,87",ECO COMERCIO DE PRODUTOS HOSPITALARES LTDA,988383,PREFEITURA MUNICIPAL DE XANXERÊ - SC,XANXERÊ,SC,PREFEITURA MUNICIPAL DE XANXERÊ - SC,2024-07-30,"Objeto: Pregão Eletrônico -  Aquisição de gêneros alimentícios, produtos de limpeza e produtos de higiene para a composição de kit s de cestas básicas visando atender indivíduos/famílias em situação de vulnerabilidade social e Aquisição de leite integral e bebida láctea, destinados a suprir as necessidades dos Serviços de Convivência e Fortalecimento de Vínculos (SCFV), Serviço de Acolhimento Institucional, CRAS, CREAS, e Programa Pão da Vida, conforme especificações do edital e seus anexos.","LEGUMINOSA, VARIEDADE FEIJÃO PRETO, TIPO TIPO 1, APRESENTAÇÃO ORGÂNICA"
78882005900182024,5506195,5,"LEGUMINOSA, VARIEDADE: FEIJÃO PRETO , TIPO: TIPO 1 , APRESENTAÇÃO: ORGÂNICA ",472894,,KG,EMBALAGEM,EMB,"460,00","6,28",FB COMERCIO DE TINTAS E SERVICOS DE OBRAS LTDA,788820,CENTRO DE INTENDENCIA DA MARINHA EM MANAUS,MANAUS,AM,COMANDO DA MARINHA,2024-07-30,Objeto: Pregão Eletrônico -  Aquisição de Cestas Básicas,"LEGUMINOSA, VARIEDADE FEIJÃO PRETO, TIPO TIPO 1, APRESENTAÇÃO ORGÂNICA"
93153206000012024,6285070,6,"LEGUMINOSA, VARIEDADE: FEIJÃO PRETO , TIPO: TIPO 1 , APRESENTAÇÃO: ORGÂNICA ",472894,,KG,EMBALAGEM,EMB,"400,00","9,99",RIVELINO REVESON OLIVEIRA DE MOURA  LTDA,931532,EPB-CONSELHO DE ESCOLA PROFESSOR LORDAO,PICUÍ,PB,EPB-CONSELHO DE ESCOLA PROFESSOR LORDAO,2024-07-25,"Aquisição de Gêneros Alimentícios para Alimentação Escolar para 262 alunos matriculados na ECIT Professor Lordão, com alimentação de qualidade e com as condições técnicas apontadas pela Resolução n.º 06/2020 – FNDE – considerando o ano letivo de 2024.","Leguminosa apresentação: orgânica, tipo: tipo 1, variedade: feijão preto"
98846105900272024,5468151,5,"LEGUMINOSA, VARIEDADE: FEIJÃO PRETO , TIPO: TIPO 1 , APRESENTAÇÃO: ORGÂNICA ",472894,,KG,EMBALAGEM,EMB,"4.010,00","6,15",HAKOUR DISTRIBUIDORA DE ALIMENTOS LTDA,988461,MPR-PREFEITURA MUNICIPAL DE SARANDI,SARANDI,PR,MPR-PREFEITURA MUNICIPAL DE SARANDI,2024-07-24,"Objeto: Pregão Eletrônico -  Registro de preços para aquisições de Gêneros Alimentícios, paraatender à demanda do Município de Sarandi/PR","LEGUMINOSA, VARIEDADE FEIJÃO PRETO, TIPO TIPO 1, APRESENTAÇÃO ORGÂNICA"
98782305900472024,5410702,5,"LEGUMINOSA, VARIEDADE: FEIJÃO PRETO , TIPO: TIPO 1 , APRESENTAÇÃO: ORGÂNICA ",472894,,,QUILOGRAMA,KG,"225,00","5,74",UNIAO ELETROMOVEIS LTDA,987823,PREFEITURA MUNICIPAL DE RIO NEGRO - PR,RIO NEGRO,PR,PREFEITURA MUNICIPAL DE RIO NEGRO - PR,2024-07-17,Objeto: Pregão Eletrônico -  Aquisição de gêneros alimentícios para as secretarias municipais,"LEGUMINOSA, VARIEDADE FEIJÃO PRETO, TIPO TIPO 1, APRESENTAÇÃO ORGÂNICA"
98754105900262024,5395815,5,"LEGUMINOSA, VARIEDADE: FEIJÃO PRETO , TIPO: TIPO 1 , APRESENTAÇÃO: ORGÂNICA ",472894,,KG,EMBALAGEM,EMB,"1.125,00","4,98",HORTI FOODS DISTRIBUIDORA DE ALIMENTOS LTDA,987541,PREFEITURA MUNICIPAL DE DOIS VIZINHOS - PR,DOIS VIZINHOS,PR,PREFEITURA DE DOIS VIZINHOS - PR,2024-07-16,"Objeto: Pregão Eletrônico -  Registro de preços para futura e eventual aquisição de auxilio alimentação (cesta básica), nos termos da Lei Municipal nº.1.664/2011, que regulamenta o programa de benefícios eventuais do Município de DoisVizinhos. Com cota reservada para participaçãode micro empresa e empresa de pequeno porte e ampla concorrência.","LEGUMINOSA, VARIEDADE FEIJÃO PRETO, TIPO TIPO 1, APRESENTAÇÃO ORGÂNICA"
98754105900262024,5395805,5,"LEGUMINOSA, VARIEDADE: FEIJÃO PRETO , TIPO: TIPO 1 , APRESENTAÇÃO: ORGÂNICA ",472894,,KG,EMBALAGEM,EMB,"1.125,00","4,98",HORTI FOODS DISTRIBUIDORA DE ALIMENTOS LTDA,987541,PREFEITURA MUNICIPAL DE DOIS VIZINHOS - PR,DOIS VIZINHOS,PR,PREFEITURA DE DOIS VIZINHOS - PR,2024-07-16,"Objeto: Pregão Eletrônico -  Registro de preços para futura e eventual aquisição de auxilio alimentação (cesta básica), nos termos da Lei Municipal nº.1.664/2011, que regulamenta o programa de benefícios eventuais do Município de DoisVizinhos. Com cota reservada para participaçãode micro empresa e empresa de pequeno porte e ampla concorrência.","LEGUMINOSA, VARIEDADE FEIJÃO PRETO, TIPO TIPO 1, APRESENTAÇÃO ORGÂNICA"
98754105900262024,5395795,5,"LEGUMINOSA, VARIEDADE: FEIJÃO PRETO , TIPO: TIPO 1 , APRESENTAÇÃO: ORGÂNICA ",472894,,KG,EMBALAGEM,EMB,"6.750,00","4,98",HORTI FOODS DISTRIBUIDORA DE ALIMENTOS LTDA,987541,PREFEITURA MUNICIPAL DE DOIS VIZINHOS - PR,DOIS VIZINHOS,PR,PREFEITURA DE DOIS VIZINHOS - PR,2024-07-16,"Objeto: Pregão Eletrônico -  Registro de preços para futura e eventual aquisição de auxilio alimentação (cesta básica), nos termos da Lei Municipal nº.1.664/2011, que regulamenta o programa de benefícios eventuais do Município de DoisVizinhos. Com cota reservada para participaçãode micro empresa e empresa de pequeno porte e ampla concorrência.","LEGUMINOSA, VARIEDADE FEIJÃO PRETO, TIPO TIPO 1, APRESENTAÇÃO ORGÂNICA"
98750305900232024,5368969,5,"LEGUMINOSA, VARIEDADE: FEIJÃO PRETO , TIPO: TIPO 1 , APRESENTAÇÃO: ORGÂNICA ",472894,,,QUILOGRAMA,KG,"2.465,00","5,25",MARCOS GABRIEL DA LUZ SILVA,987503,PREFEITURA MUNICIPAL DE CHOPINZINHO - PR,CHOPINZINHO,PR,PREFEITURA DE CHOPINZINHO - PR,2024-07-11,"Objeto: Pregão Eletrônico -  Registro de Preços, por um período de 1 ano, podendo ser prorrogado por igual período, para futura e eventual Aquisição de Gêneros Alimentícios para o Município de Chopinzinho.","LEGUMINOSA, VARIEDADE FEIJÃO PRETO, TIPO TIPO 1, APRESENTAÇÃO ORGÂNICA"
98750305900232024,5368968,5,"LEGUMINOSA, VARIEDADE: FEIJÃO PRETO , TIPO: TIPO 1 , APRESENTAÇÃO: ORGÂNICA ",472894,,,QUILOGRAMA,KG,"9.195,00","5,37",AQUINO COMERCIO DE PERFUMARIA LTDA,987503,PREFEITURA MUNICIPAL DE CHOPINZINHO - PR,CHOPINZINHO,PR,PREFEITURA DE CHOPINZINHO - PR,2024-07-11,"Objeto: Pregão Eletrônico -  Registro de Preços, por um período de 1 ano, podendo ser prorrogado por igual período, para futura e eventual Aquisição de Gêneros Alimentícios para o Município de Chopinzinho.","LEGUMINOSA, VARIEDADE FEIJÃO PRETO, TIPO TIPO 1, APRESENTAÇÃO ORGÂNICA"
98794505900182024,5347586,5,"LEGUMINOSA, VARIEDADE: FEIJÃO PRETO , TIPO: TIPO 1 , APRESENTAÇÃO: ORGÂNICA ",472894,,,QUILOGRAMA,KG,"2.000,00","5,45",M ADRIANO TORRESAN ALIMENTOS,987945,PREFEITURA MUNICIPAL DE VERÊ - PR,VERÊ,PR,PREFEITURA MUNICIPAL DE VERÊ - PR,2024-07-09,"Objeto: Pregão Eletrônico -  Aquisição de alimentos, material de higiene e limpeza para concessão de benefícios eventuais","LEGUMINOSA, VARIEDADE FEIJÃO PRETO, TIPO TIPO 1, APRESENTAÇÃO ORGÂNICA"
45323005901782024,5336285,5,"LEGUMINOSA, VARIEDADE: FEIJÃO PRETO , TIPO: TIPO 1 , APRESENTAÇÃO: ORGÂNICA ",472894,,,QUILOGRAMA,KG,"3.000,00","8,30",LE COMERCIO ATACADISTA LTDA,453230,PREFEITURA MUNICIPAL DE JOINVILLE - SC,JOINVILLE,SC,PREFEITURA MUNICIPAL DE JOINVILLE - SC,2024-07-08,"Objeto: Pregão Eletrônico -  Aquisição de gêneros alimentícios diversos, frios e carnes destinados à elaboração de refeições","LEGUMINOSA, VARIEDADE FEIJÃO PRETO, TIPO TIPO 1, APRESENTAÇÃO ORGÂNICA"
45307905901942024,5319256,5,"LEGUMINOSA, VARIEDADE: FEIJÃO PRETO , TIPO: TIPO 1 , APRESENTAÇÃO: ORGÂNICA ",472894,,KG,EMBALAGEM,EMB,"290,00","5,00",COMERCIAL WEIMANN DE ALIMENTOS LTDA,453079,SECRETARIA DE ESTADO DE SEGURANÇA PÚBLICA-PR,CURITIBA,PR,SECRETARIA DE ESTADO DE SEGURANÇA PÚBLICA-PR,2024-07-04,Objeto: Pregão Eletrônico -  Aquisição de gêneros de alimentação para atender a demanda do Corpo de Bombeiros das  Cidades de Marechal Cândido Rondon e Guaíra,"LEGUMINOSA, VARIEDADE FEIJÃO PRETO, TIPO TIPO 1, APRESENTAÇÃO ORGÂNICA"
98754105900252024,5315479,5,"LEGUMINOSA, VARIEDADE: FEIJÃO PRETO , TIPO: TIPO 1 , APRESENTAÇÃO: ORGÂNICA ",472894,,KG,EMBALAGEM,EMB,"40,00","5,08",DAVID BORGES DE OLIVEIRA,987541,PREFEITURA MUNICIPAL DE DOIS VIZINHOS - PR,DOIS VIZINHOS,PR,PREFEITURA DE DOIS VIZINHOS - PR,2024-07-04,"Objeto: Pregão Eletrônico -  Registro de Preços, objetivando a futura e eventual Aquisição degêneros alimentícios perecíveis e não perecíveis.","LEGUMINOSA, VARIEDADE FEIJÃO PRETO, TIPO TIPO 1, APRESENTAÇÃO ORGÂNICA"
45307905009832023,5312418,5,"LEGUMINOSA, VARIEDADE: FEIJÃO PRETO , TIPO: TIPO 1 , APRESENTAÇÃO: ORGÂNICA ",472894,,KG,EMBALAGEM,EMB,"350,00","6,97",CRS DISTRIBUIDORA DE PRODUTOS EM GERAL LTDA,453079,SECRETARIA DE ESTADO DE SEGURANÇA PÚBLICA-PR,CURITIBA,PR,SECRETARIA DE ESTADO DE SEGURANÇA PÚBLICA-PR,2024-07-04,"Objeto: Pregão Eletrônico -  Aquisição de GÊNEROS ALIMENTÍCIOS, COM ENTREGA PARCELADA, PARA ATENDER AS NECESSIDADES  DO CORPO DE BOMBEIROS DO MUNICÍPIO: Corpo de Bombeiros dos Municípios de Cornélio Procópio e Bandeirantes.","LEGUMINOSA, VARIEDADE FEIJÃO PRETO, TIPO TIPO 1, APRESENTAÇÃO ORGÂNICA"
45307905901912024,5315854,5,"LEGUMINOSA, VARIEDADE: FEIJÃO PRETO , TIPO: TIPO 1 , APRESENTAÇÃO: ORGÂNICA ",472894,,KG,EMBALAGEM,EMB,"215,00","7,08",RPG - COMERCIO DE MERCADORIAS E SERVICOS LTDA,453079,SECRETARIA DE ESTADO DE SEGURANÇA PÚBLICA-PR,CURITIBA,PR,SECRETARIA DE ESTADO DE SEGURANÇA PÚBLICA-PR,2024-07-04,"Objeto: Pregão Eletrônico -  Aquisição de GÊNEROS ALIMENTÍCIOS, COM ENTREGA PARCELADA, PARA ATENDER AS NECESSIDADES DO CORPO DE BOMBEIROS DOMUNICÍPIO:Corpo de Bombeiros dos Municípios deTelemaco Borba/PR","LEGUMINOSA, VARIEDADE FEIJÃO PRETO, TIPO TIPO 1, APRESENTAÇÃO ORGÂNICA"
45528805900072024,5285931,5,"LEGUMINOSA, VARIEDADE: FEIJÃO PRETO , TIPO: TIPO 1 , APRESENTAÇÃO: ORGÂNICA ",472894,,,QUILOGRAMA,KG,"1.080,00","7,00",CASA SANTA COMERCIO LTDA,455288,PREFEITURA MUNICIPAL SANTA ISABEL DO PARA,,PA,PREFEITURA MUNICIPAL SANTA ISABEL DO PARA,2024-07-01,Objeto: Pregão Eletrônico -  Contratação de empresa especializada no fornecimento contínuo degêneros alimentícios para atender as demandas das secretarias municipais e fundos pertencentes a administração pública municipal de santa Izabel do pará,"LEGUMINOSA, VARIEDADE FEIJÃO PRETO, TIPO TIPO 1, APRESENTAÇÃO ORGÂNICA"
79101005900292024,5193777,5,"LEGUMINOSA, VARIEDADE: FEIJÃO PRETO , TIPO: TIPO 1 , APRESENTAÇÃO: ORGÂNICA ",472894,,KG,EMBALAGEM,EMB,"2.500,00","5,75",51.504.444 ANDREIA DIAS SOARES DE SOUSA,791010,CENTRO DE INTENDENCIA DA MARINHA NITEROI,NITERÓI,RJ,COMANDO DA MARINHA,2024-06-27,"Objeto: Pregão Eletrônico -  Processo licitatório parra aquisição de kit escolar, cestas básicas, fórmulas lácteas e fraldas descartáveis","LEGUMINOSA, VARIEDADE FEIJÃO PRETO, TIPO TIPO 1, APRESENTAÇÃO ORGÂNICA"
98847705900142024,5270216,5,"LEGUMINOSA, VARIEDADE: FEIJÃO PRETO , TIPO: TIPO 1 , APRESENTAÇÃO: ORGÂNICA ",472894,,,QUILOGRAMA,KG,"600,00","5,89",SUPERMERCADO DIMANAR LTDA,988477,PREFEITURA MUNICIPAL DE SULINA - PR,SULINA,PR,PREFEITURA DE SULINA - PT,2024-06-27,"Objeto: Pregão Eletrônico -  Registro de preços para aquisição de produtos para a merenda escolar para atender a Secretaria de Educação, para posteriormente ser fornecida à Escola Municipal Arnaldo Busato, CMEI Neuli Maria Stoffels, APAE e jornada ampliada Queixo da Anta","LEGUMINOSA, VARIEDADE FEIJÃO PRETO, TIPO TIPO 1, APRESENTAÇÃO ORGÂNICA"
92906005900012024,5258952,5,"LEGUMINOSA, VARIEDADE: FEIJÃO PRETO , TIPO: TIPO 1 , APRESENTAÇÃO: ORGÂNICA ",472894,,,QUILOGRAMA,KG,"165,00","8,75",29.524.989 ARNOU ARAUJO ROCHA,929060,ASSOCIAÇAO A.E.E.JOSE A.DE ASSIS/CASEARA/TO,CASEARA,TO,ASSOCIAÇAO A.E.E.JOSE A.DE ASSIS/CASEARA/TO,2024-06-26,"Objeto: Pregão Eletrônico -  O presente procedimento tem por objeto a eventual Aquisição de Gêneros Alimentícios destinados a atender os alunos da Escola Estadual José Alves de Assis, pormeio do Programa Nacional de Alimentação Escolar/PNAE, conforme condições, quantidades e exigências estabelecidas neste Edital e seus anexos.","LEGUMINOSA, VARIEDADE FEIJÃO PRETO, TIPO TIPO 1, APRESENTAÇÃO ORGÂNICA"
